id,created_at,text
874303180963590144,2017-06-12 16:31:36,b'La buena noticia: cada vez hay m\xc3\xa1s mujeres CEOs \xf0\x9f\x92\xaa\xf0\x9f\x91\xa9\nLa mala: a\xc3\xban falta muuuuuuucho por hacer \xf0\x9f\x91\xa9\xf0\x9f\x91\x8e https://t.co/pO1MiYDOEJ'
873599041669545985,2017-06-10 17:53:36,"b'Goodbye, Adam West \xf0\x9f\xa6\x87\xf0\x9f\x98\x94 https://t.co/kPE1IjfdA8'"
873573320775450624,2017-06-10 16:11:24,b'RT @pictoline: Las fases de la resaca\n\xf0\x9f\x98\xb5\xf0\x9f\x98\xa9\xf0\x9f\x98\xa3\xf0\x9f\x98\x90\xf0\x9f\x99\x82\xf0\x9f\x98\x86 https://t.co/zmEOv9zyad'
873233533749219328,2017-06-09 17:41:12,b'Las fases de la resaca\n\xf0\x9f\x98\xb5\xf0\x9f\x98\xa9\xf0\x9f\x98\xa3\xf0\x9f\x98\x90\xf0\x9f\x99\x82\xf0\x9f\x98\x86 https://t.co/zmEOv9zyad'
873203072922779648,2017-06-09 15:40:10,b'RT @pictoline: \xe2\x80\x9cC\xc3\xb3mo un perro me ayud\xc3\xb3 a manejar mi ansiedad y depresi\xc3\xb3n\xe2\x80\x9d\nLa gran historia de Kathryn Oda \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xb6 https://t.co/gwQLB9dXm3'
872995948682633218,2017-06-09 01:57:08,b'\xe2\x80\x9cC\xc3\xb3mo un perro me ayud\xc3\xb3 a manejar mi ansiedad y depresi\xc3\xb3n\xe2\x80\x9d\nLa gran historia de Kathryn Oda \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xb6 https://t.co/gwQLB9dXm3'
872978960438579200,2017-06-09 00:49:37,"b'De David Cameron a Theresa May pasando por el Brexit.\nPor si andas perdido, una gu\xc3\xada para entender las Elecciones d\xe2\x80\xa6 https://t.co/BZWqBHtmjV'"
872916535353856000,2017-06-08 20:41:34,b'En menos de un mes Leonardo DiCaprio logr\xc3\xb3 presionar al gobierno para llevar a cabo acciones que puedan salvar a la\xe2\x80\xa6 https://t.co/hWTTViv8Yv'
872893840117465088,2017-06-08 19:11:23,b'El ex Director del FBI James Comey dio testimonio ante el Senado de EUA por la investigaci\xc3\xb3n rusa.\n\nEsto fue lo que\xe2\x80\xa6 https://t.co/51S34WzkXD'
872633747568340992,2017-06-08 01:57:52,b'\xf0\x9f\x8d\xa9 360\xc2\xba de pura perfecci\xc3\xb3n \xf0\x9f\x8d\xa9\n\n\xc2\xbfC\xc3\xb3mo es que la dona adquiri\xc3\xb3 su forma? Esta es la historia: https://t.co/oxrRJ4KkmV'
872577767384141825,2017-06-07 22:15:26,"b'Cuando el terrorismo amenaza con una nueva ola de odio y prejuicios, Martin Luther King tiene algo que recordarnos: https://t.co/N59bO1qbc0'"
872524430110466048,2017-06-07 18:43:29,b'Latinoam\xc3\xa9rica es hoy por hoy una de las regiones m\xc3\xa1s violentas del mundo.\n\n\xc2\xbfC\xc3\xb3mo llegamos hasta aqu\xc3\xad? https://t.co/Rkj505eKfd'
872486768444149760,2017-06-07 16:13:50,b'RT @pictoline: Wonder Woman est\xc3\xa1 arrasando y Jessica Bennett nos recuerda por qu\xc3\xa9 representaciones en el cine como estas son importantes \xf0\x9f\x92\xaa\xf0\x9f\x91\xa9\xe2\x80\xa6'
872250916799340544,2017-06-07 00:36:38,b'Wonder Woman est\xc3\xa1 arrasando y Jessica Bennett nos recuerda por qu\xc3\xa9 representaciones en el cine como estas son impor\xe2\x80\xa6 https://t.co/lv5E9AGx9f'
871915893328138240,2017-06-06 02:25:23,b'RT @pictoline: \xcc\xb6F\xcc\xb6e\xcc\xb6l\xcc\xb6i\xcc\xb6z\xcc\xb6 #D\xc3\xadaMundialdelMedioAmbiente \xf0\x9f\x8c\x8e\xf0\x9f\x98\x94 https://t.co/QF3LZzJExA'
871812931637268480,2017-06-05 19:36:15,b'\xcc\xb6F\xcc\xb6e\xcc\xb6l\xcc\xb6i\xcc\xb6z\xcc\xb6 #D\xc3\xadaMundialdelMedioAmbiente \xf0\x9f\x8c\x8e\xf0\x9f\x98\x94 https://t.co/QF3LZzJExA'
871771547261779968,2017-06-05 16:51:48,b'\xf0\x9f\x98\xab https://t.co/wKZfcwuMRz'
871104299362799616,2017-06-03 20:40:23,b'Lleg\xc3\xb3 la duod\xc3\xa9cima: Real Madrid derrota a la Juve y es bicampe\xc3\xb3n de la #ChampionsLeague\n\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86 https://t.co/xvgAtUtadG'
870752499312893952,2017-06-02 21:22:28,b'\xc2\xbfMuy adelante?\n\xc2\xbfMuy atr\xc3\xa1s?\n\xc2\xbfAl lado del pasillo?\n\n\xc2\xbfCu\xc3\xa1les son los mejores asientos en el cine? \xf0\x9f\x91\x8c\xf0\x9f\x99\x8c\xf0\x9f\x8e\xac https://t.co/OTKuTPbAxz'
870694822197084166,2017-06-02 17:33:16,"b'Parece mentira, pero en Jap\xc3\xb3n sufren de una plaga de mapaches.\nY todo por culpa de un anime \xf0\x9f\x87\xaf\xf0\x9f\x87\xb5 https://t.co/kyggDeqCe8'"
870675569616142337,2017-06-02 16:16:46,"b'RT @pictoline: Estabas en onda, pero luego cambiaron la onda y ahora la onda que traes ya no es onda...\n\n\xc2\xbfA qu\xc3\xa9 edad dejamos de escuchar m\xc3\xba\xe2\x80\xa6'"
870463087014363137,2017-06-02 02:12:27,"b'Estabas en onda, pero luego cambiaron la onda y ahora la onda que traes ya no es onda...\n\n\xc2\xbfA qu\xc3\xa9 edad dejamos de es\xe2\x80\xa6 https://t.co/gSV8YwfQij'"
870436057317126144,2017-06-02 00:25:02,b'y a todo esto: \xc2\xbfqu\xc3\xa9 es el Acuerdo de Paris? https://t.co/v0oZZ92iHe'
870364231735967744,2017-06-01 19:39:38,"b'Es oficial: Donald Trump ha decidido que Estados Unidos saldr\xc3\xa1 del Acuerdo de Par\xc3\xads, el pacto global contra el Camb\xe2\x80\xa6 https://t.co/cvyAlu8Akq'"
869954759049879552,2017-05-31 16:32:32,b'No solo el Primer Mundo sufre por el terrorismo: un coche bomba mat\xc3\xb3 a por lo menos 80 personas en el centro de Kab\xe2\x80\xa6 https://t.co/o34SxO95g2'
869928547707625472,2017-05-31 14:48:22,b'\xc2\xbfQu\xc3\xa9 diablos significa #covfefe? \nTrump al diccionario \xf0\x9f\x98\x85 https://t.co/DLFFsxHjUO'
869732347448446976,2017-05-31 01:48:45,"b'\xe2\x8a\x82\xe2\x97\x89\xe2\x80\xbf\xe2\x97\x89\xe3\x81\xa4\n(\xe2\x9c\xbf\xe2\x97\xa0\xe2\x80\xbf\xe2\x97\xa0)\n(\xe2\x96\xb0\xcb\x98\xe2\x97\xa1\xcb\x98\xe2\x96\xb0)\n\nLa Ciencia Kawaii: \xc2\xbfqu\xc3\xa9 hace que lo ""tierno"" sea tierno?  \xe1\xb5\x94\xe1\xb4\xa5\xe1\xb5\x94 https://t.co/BEJY81JcE0'"
869613979089240064,2017-05-30 17:58:23,b'A prop\xc3\xb3sito del #NoMeDigasGuapa: un recordatorio sobre el problema con los piropos https://t.co/GE4G7r3yGI'
869587857622446080,2017-05-30 16:14:36,"b'Hace 50 a\xc3\xb1os se public\xc3\xb3 por primera vez ""Cien a\xc3\xb1os de soledad"".\n\nLa historia de c\xc3\xb3mo Gabriel Garc\xc3\xada M\xc3\xa1rquez lo logr\xe2\x80\xa6 https://t.co/Eq6W5xB0Kd'"
869378807009902592,2017-05-30 02:23:54,b'\xc2\xbfPor qu\xc3\xa9 terminamos odiando lo nuevo?\n\nEl profesor de Harvard Calestous Juma tiene una explicaci\xc3\xb3n: https://t.co/bSOrnaQdOp'
869294702876475392,2017-05-29 20:49:42,"b'Menos famoso que el \xc3\x93scar pero m\xc3\xa1s prestigioso, estos fueron algunos de los ganadores de la 70 edici\xc3\xb3n del Festival\xe2\x80\xa6 https://t.co/EKjT62KKSr'"
869224765592018944,2017-05-29 16:11:48,"b'A 100 a\xc3\xb1os de su nacimiento, recordamos uno de los discursos m\xc3\xa1s vigentes de John F. Kennedy \xf0\x9f\x95\x8a https://t.co/g3COwDPiv1'"
869007896389931008,2017-05-29 01:50:02,"b'\xc2\xa1Chivas ha vuelto!\nDespu\xc3\xa9s de m\xc3\xa1s de 10 a\xc3\xb1os, el Reba\xc3\xb1o obtiene su duod\xc3\xa9cima \xe2\xad\x90\xef\xb8\x8f  y empata al Am\xc3\xa9rica como equipo m\xc3\xa1\xe2\x80\xa6 https://t.co/09mmkZq48l'"
867923728658829313,2017-05-26 02:01:56,"b'RT @pictoline: Hemos o\xc3\xaddo hablar de ellos en pel\xc3\xadculas, carreras, pl\xc3\xa1ticas sobre autos... y muchos no saben qu\xc3\xa9 son.\n\nLos Caballos de Fuerz\xe2\x80\xa6'"
867907435494752256,2017-05-26 00:57:12,b'La pr\xc3\xb3xima vez que veas una ilusi\xc3\xb3n \xc3\xb3ptica piensa que es un recordatorio de que tu cerebro es (muy) inteligente \xf0\x9f\x99\x83 https://t.co/BqNnDgRVYC'
867802874352345092,2017-05-25 18:01:42,"b'Hemos o\xc3\xaddo hablar de ellos en pel\xc3\xadculas, carreras, pl\xc3\xa1ticas sobre autos... y muchos no saben qu\xc3\xa9 son.\n\nLos Caballos\xe2\x80\xa6 https://t.co/sMwsIunkrA'"
867781003913216000,2017-05-25 16:34:48,b'Tu (posible) odio de ni\xc3\xb1o por las verduras finalmente tiene una explicaci\xc3\xb3n \xf0\x9f\x98\x9d https://t.co/v6IqLv3TlH'
867764728822726658,2017-05-25 15:30:08,"b'RT @pictoline: Cuando las noticias te est\xc3\xa9n quitando la fe en la humanidad, vale la pena recordar el consejo de (la mam\xc3\xa1 de) Fred Rogers ht\xe2\x80\xa6'"
867557583975890945,2017-05-25 01:47:01,"b'Cuando las noticias te est\xc3\xa9n quitando la fe en la humanidad, vale la pena recordar el consejo de (la mam\xc3\xa1 de) Fred\xe2\x80\xa6 https://t.co/Ffswsbr8m2'"
867430798055440384,2017-05-24 17:23:12,b'\xc2\xbfC\xc3\xb3mo es que personas poco competentes acaban en puestos directivos?\n\nEl Dr. Tomas Chamorro-Premuzic tiene una inte\xe2\x80\xa6 https://t.co/I8l11Dd9Xc'
867402979229528064,2017-05-24 15:32:40,b'RT @pictoline: La Royal Society for Public Health public\xc3\xb3 un reporte sobre el impacto de distintas redes sociales en la salud.\n\nAs\xc3\xad le fue\xe2\x80\xa6'
867178938803429376,2017-05-24 00:42:25,b'La Royal Society for Public Health public\xc3\xb3 un reporte sobre el impacto de distintas redes sociales en la salud.\n\nAs\xe2\x80\xa6 https://t.co/0zOQDlS3Xb'
867089499418787840,2017-05-23 18:47:01,b'De ser un juguete de nicho a ser la obsesi\xc3\xb3n de millones de ni\xc3\xb1os.\n\n\xc2\xbfC\xc3\xb3mo es que el Fidget Spinner termin\xc3\xb3 conquist\xe2\x80\xa6 https://t.co/8dfCFuxoZf'
867061713077587970,2017-05-23 16:56:36,"b'Su nombre fue Bond\nJames Bond.\n\nHasta luego, Roger Moore https://t.co/HD0K0XCieL'"
866828275242291200,2017-05-23 01:29:00,"b'19 muertos y alrededor de 50 heridos, las cifras hasta ahora de la explosi\xc3\xb3n en el concierto de Ariana Grande en Ma\xe2\x80\xa6 https://t.co/vuE7pOnocF'"
866758347969581056,2017-05-22 20:51:08,b'Los peligros de vivir en Smoglandia \xf0\x9f\xa4\xa2\xf0\x9f\x98\xb7\xf0\x9f\x98\xb5 https://t.co/atOku7Y6KX'
866713527695818752,2017-05-22 17:53:02,b'En el #D\xc3\xadaDeLaBiodiversidad es necesario recordar que miles de especies se encuentran en grave peligro\xf0\x9f\x98\x9e https://t.co/fnIQ5kiGKz'
866380880037658624,2017-05-21 19:51:13,"b'\xc2\xa1Se acab\xc3\xb3! Con 93 puntos, el Real Madrid es campe\xc3\xb3n de #LaLiga Espa\xc3\xb1ola https://t.co/4CQEXzH8pM'"
865996667539017728,2017-05-20 18:24:29,"b'RT @pictoline: \xc2\xbfSon lentos? \xf0\x9f\xa4\x94\n\xc2\xbfC\xc3\xb3mo se cargan? \xf0\x9f\xa4\x94\n\xc2\xbfCu\xc3\xa1nto les dura la bater\xc3\xada? \xf0\x9f\xa4\x94\n\nPreguntas que nos hemos hecho de los autos el\xc3\xa9ctricos, res\xe2\x80\xa6'"
865643079918788611,2017-05-19 18:59:27,b'\xc2\xbfSon lentos? \xf0\x9f\xa4\x94\n\xc2\xbfC\xc3\xb3mo se cargan? \xf0\x9f\xa4\x94\n\xc2\xbfCu\xc3\xa1nto les dura la bater\xc3\xada? \xf0\x9f\xa4\x94\n\nPreguntas que nos hemos hecho de los autos el\xc3\xa9ctr\xe2\x80\xa6 https://t.co/1DPZlccW4B'
865614687085486082,2017-05-19 17:06:38,b'Mariposas\nRemolinos\xf0\x9f\x8c\x80\nHuecos\xe2\x9a\xab\xef\xb8\x8f\nTormentas\xe2\x9a\xa1\xef\xb8\x8f\n\n\xc2\xbfPor qu\xc3\xa9 pareciera que sentimos con el est\xc3\xb3mago? https://t.co/sUUXUwpghj'
865593844053803008,2017-05-19 15:43:49,"b'RT @pictoline: Antes de que los humanos llegaran a la luna, varios animales viajaron para expandir las fronteras del espacio \xf0\x9f\x9a\x80\xe2\x9c\xa8\n\nMerecen se\xe2\x80\xa6'"
865397809779851264,2017-05-19 02:44:50,"b'Antes de que los humanos llegaran a la luna, varios animales viajaron para expandir las fronteras del espacio \xf0\x9f\x9a\x80\xe2\x9c\xa8\n\nM\xe2\x80\xa6 https://t.co/atzXpWnEhF'"
865361965773840384,2017-05-19 00:22:24,"b'Los asesinatos en M\xc3\xa9xico van en aumento, y de seguir as\xc3\xad este podr\xc3\xada ser su a\xc3\xb1o m\xc3\xa1s violento en una d\xc3\xa9cada.\n\n\xc2\xbfQu\xc3\xa9 l\xe2\x80\xa6 https://t.co/dSML6hwbth'"
865274742185394176,2017-05-18 18:35:49,b'En el D\xc3\xada Internacional de los Museos te decimos d\xc3\xb3nde est\xc3\xa1n algunas de las pinturas m\xc3\xa1s famosas del mundo https://t.co/oskEeGqBee'
865262888444846081,2017-05-18 17:48:43,"b'Goodbye, Chris Cornell\xf0\x9f\x98\x9e https://t.co/6Fu57zQMhc'"
865004725082574853,2017-05-18 00:42:52,b'Que si Trump.\nQue si el FBI.\nQue si Rusia.\n\n\xc2\xbfQu\xc3\xa9 tanto est\xc3\xa1 pasando en Estados Unidos? https://t.co/3fSl6mAaWl'
864916302439120897,2017-05-17 18:51:30,b'Primero fue Stories\xf0\x9f\x91\xbb\n\nLuego los mensajes que desaparecen\xf0\x9f\x91\xbb\n\nAhora Instagram ha a\xc3\xb1adido Filtros\xf0\x9f\x91\xbb\n\nMientras tanto Snap\xe2\x80\xa6 https://t.co/SzThIG7pGO'
864892963062599681,2017-05-17 17:18:45,"b'En el D\xc3\xada Internacional contra la Homofobia, la Transfobia y la Bifobia, un simple recordatorio: #loveislove \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9c https://t.co/VOV0YjUV0I'"
864630673243615232,2017-05-16 23:56:31,"b'RT @pictoline: ""Los matan por haber cometido el gran error de vivir en M\xc3\xa9xico. Y ser periodistas"".\n\nPalabras de Javier Valdez #UnDiaSinPeri\xe2\x80\xa6'"
864553814606495745,2017-05-16 18:51:06,"b'Ya lo dijo Juan Villoro: \xe2\x80\x9cEn el centenario de Juan Rulfo, habitamos El llano en llamas\xe2\x80\x9d https://t.co/nrmaM3RiA1'"
864524201926860800,2017-05-16 16:53:26,"b'""Los matan por haber cometido el gran error de vivir en M\xc3\xa9xico. Y ser periodistas"".\n\nPalabras de Javier Valdez\xe2\x80\xa6 https://t.co/8gxQ5r6Lsm'"
864210090722705408,2017-05-15 20:05:16,b'En el #DiaDelMaestro Bill Gates nos recuerda por qu\xc3\xa9 son tan importantes los buenos profesores \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xf0\x9f\x93\x9a\xf0\x9f\x91\xa6\xf0\x9f\x8f\xbd https://t.co/RC8tAXouyN'
864168800144441345,2017-05-15 17:21:12,b'George R. R. Martin ha confirmado cinco posibles s\xcc\xb6p\xcc\xb6i\xcc\xb6n\xcc\xb6-\xcc\xb6o\xcc\xb6f\xcc\xb6f\xcc\xb6s precuelas de Game of Thrones \xf0\x9f\x90\xb2\xf0\x9f\x90\xba\xf0\x9f\xa6\x81\xf0\x9f\x98\xb1\n\nEstos son nue\xe2\x80\xa6 https://t.co/sCZUeROKky'
863141968506781696,2017-05-12 21:20:56,"b'En M\xc3\xa9xico, miles de personas est\xc3\xa1n en la b\xc3\xbasqueda de sus seres queridos.\n\nMiriam Rodr\xc3\xadguez fue una de ellas. Esta e\xe2\x80\xa6 https://t.co/YAnuXPT7jl'"
863100164168237056,2017-05-12 18:34:49,b'Le pas\xc3\xb3 al tel\xc3\xa9fono\na la radio\na la tele\ny le podr\xc3\xada pasar a nuestro amado Internet \xf0\x9f\x98\xb0\n\nEste es \xe2\x80\x9cEl Ciclo\xe2\x80\x9d de la Tec\xe2\x80\xa6 https://t.co/LHvDIWm1Ib'
863078872551538689,2017-05-12 17:10:13,"b'\xc2\xbfDe d\xc3\xb3nde llegan esas mosquitas de la fruta? \n\nSpoiler: No ""llegan"" \xf0\x9f\x98\x96 https://t.co/5ycqmZLd7p'"
862714036848181248,2017-05-11 17:00:29,b'Protestas casi diario.\nDecenas de muertos.\nMiles de detenidos.\n\n\xc2\xbfQu\xc3\xa9 est\xc3\xa1 pasando en Venezuela? https://t.co/QVhAW7sNI8'
862692109714948097,2017-05-11 15:33:21,"b'RT @pictoline: Ahora, un consejo de Karen Rinaldi para todos aquellos que est\xc3\xa9n batallando por surfear sus propias olas \xf0\x9f\x8c\x8a \xf0\x9f\x8f\x84 https://t.co/dq\xe2\x80\xa6'"
862510366219149312,2017-05-11 03:31:10,"b'Ahora, un consejo de Karen Rinaldi para todos aquellos que est\xc3\xa9n batallando por surfear sus propias olas \xf0\x9f\x8c\x8a \xf0\x9f\x8f\x84 https://t.co/dqrw9o9zja'"
862407454633582592,2017-05-10 20:42:14,b'Habemus final de #championsleague \xf0\x9f\x99\x8c https://t.co/J0GFlPtbrq'
862370875097481217,2017-05-10 18:16:53,b'En el mundo animal tambi\xc3\xa9n hay mam\xc3\xa1s que lo dan todo por sus hijos.\n\n#felizdiadelasmadres \xf0\x9f\x92\x96 https://t.co/B9cr5APVZy'
862044252796141568,2017-05-09 20:39:00,b'\xc2\xa1Se acab\xc3\xb3! Juventus derrota al M\xc3\xb3naco y estar\xc3\xa1 en Gales para disputar la gran final de la Champions #JUVASM https://t.co/63TqSoXFYY'
862032200031547392,2017-05-09 19:51:06,"b'El a\xc3\xb1o pasado, la humanidad logr\xc3\xb3 ponerse de acuerdo para rescatar al planeta.\n\nHoy, ese esfuerzo se encuentra en p\xe2\x80\xa6 https://t.co/OeP4tcx53J'"
861670279596003329,2017-05-08 19:52:58,b'Hace unos a\xc3\xb1os parec\xc3\xada que el libro digital iba a sustituir al libro impreso\n\nPero OH SORPRESA \xf0\x9f\x93\x9a\xf0\x9f\x92\xaa\xe2\x9c\xa8 https://t.co/7NGUy6Wfho'
861636640984375296,2017-05-08 17:39:18,"b'Despu\xc3\xa9s de meses luchando por limpiar su nombre, el creador de la Rana Pepe ha decidido ""ponerle fin"" \xf0\x9f\x90\xb8 https://t.co/5zGM5rstW3'"
861289792696229888,2017-05-07 18:41:03,b'Fiufff: Emmanuel Macron derrota a Marine Le Pen y ser\xc3\xa1 el nuevo presidente de Francia \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 https://t.co/z8rqL1mmjH'
861278958653812736,2017-05-07 17:58:00,"b'\xc2\xbfPor qu\xc3\xa9 se llaman ""Monta\xc3\xb1as Rusas""?\n\xc2\xbfDe verdad son rusas?\n\xc2\xbfLes dicen as\xc3\xad en Rusia?\n\nEstas y otras preguntas, respo\xe2\x80\xa6 https://t.co/AiLWLy0guY'"
860922539966480384,2017-05-06 18:21:43,"b'Hoy es Canelo vs Ch\xc3\xa1vez Jr y si a\xc3\xban no sabes nada de nada, aqu\xc3\xad una peque\xc3\xb1a gran gu\xc3\xada para entender el Box \xf0\x9f\x91\x8a https://t.co/TIA1yGrq6z'"
860590499115057152,2017-05-05 20:22:18,"b'#5demayo: lo que sab\xc3\xadas, no sab\xc3\xadas y ya no recordabas de la Batalla de Puebla\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x92\xaa https://t.co/2sJ9QW7BZT'"
860314311104892928,2017-05-05 02:04:50,"b'RT @pictoline: En este #StarWarsDay, saber m\xc3\xa1s sobre la Fuerza y los Jedi t\xc3\xba debes \n\n#MayTheFourthBeWithYou https://t.co/5Vn0qUGRjq'"
860224045010141184,2017-05-04 20:06:09,"b'C\xc3\xb3mo ver el mundo con nuevos ojos, seg\xc3\xban el neurocient\xc3\xadfico Beau Lotto \xf0\x9f\x91\x80\xe2\x9c\xa8 https://t.co/1tdcxiDYxZ'"
860185982372462592,2017-05-04 17:34:54,"b'En este #StarWarsDay, saber m\xc3\xa1s sobre la Fuerza y los Jedi t\xc3\xba debes \n\n#MayTheFourthBeWithYou https://t.co/5Vn0qUGRjq'"
859943032178724864,2017-05-04 01:29:30,"b'En el D\xc3\xada Mundial de la Libertad de Prensa, un recordatorio de qu\xc3\xa9 tan grave es la crisis actual en M\xc3\xa9xico https://t.co/wkdv51wbsm'"
859899039839469573,2017-05-03 22:34:41,b'Poco a poco Whatsapp comienza a recuperarse despu\xc3\xa9s de permanecer m\xc3\xa1s de una hora ca\xc3\xaddo.\n\nUn minuto de silencio \xf0\x9f\x98\x94 https://t.co/kM4Ya8JOAh'
859870018552582145,2017-05-03 20:39:22,"b'Fue.\nVio.\nY venci\xc3\xb3.\nCon doblete de Higua\xc3\xadn, la Juve se impone al M\xc3\xb3naco y tiene medio boleto a la final de la Champ\xe2\x80\xa6 https://t.co/n40I13fIP0'"
859839082721038336,2017-05-03 18:36:27,"b'Dulce \xf0\x9f\x8d\xa6\nSalado \xf0\x9f\x8d\x9f\n\xc3\x81cido \xf0\x9f\x8d\x8b\nAmargo \xe2\x98\x95\xef\xb8\x8f\nTodos conocemos los cuatro sabores, pero \xc2\xbfqu\xc3\xa9 hay del quinto sabor?\n\nHola, umami\xe2\x80\xa6 https://t.co/yfVQ0URR4I'"
859797312180297728,2017-05-03 15:50:28,b'RT @pictoline: \xc2\xbfC\xc3\xb3mo es que los gatos se convirtieron en los amos del internet? \xf0\x9f\x98\xbb (en colaboraci\xc3\xb3n con el @nytimesES https://t.co/ncodVBebU\xe2\x80\xa6'
859613315185733632,2017-05-03 03:39:19,b'Conoce tu Galaxia: algunos datos de la V\xc3\xada L\xc3\xa1ctea que quiz\xc3\xa1 no sab\xc3\xadas (hasta hoy) \xe2\x9c\xa8\xf0\x9f\x98\x81 https://t.co/NL4gYBphFs'
859574332359561218,2017-05-03 01:04:25,b'\xc2\xbfC\xc3\xb3mo es que los gatos se convirtieron en los amos del internet? \xf0\x9f\x98\xbb (en colaboraci\xc3\xb3n con el @nytimesES\xe2\x80\xa6 https://t.co/2bXpTk2ToT'
859512025147293698,2017-05-02 20:56:50,"b'El Atleti lo intent\xc3\xb3, pero el Real Madrid (con Cristiano Ronaldo) termin\xc3\xb3 imponi\xc3\xa9ndose en el partido de ida de la s\xe2\x80\xa6 https://t.co/yG2ZQXwMx9'"
858047002462040064,2017-04-28 19:55:21,b'Ma\xc3\xb1ana Trump cumple sus primeros 100 d\xc3\xadas siendo presidente de Estados Unidos. \xc2\xbfCu\xc3\xa1les de sus promesas cumpli\xc3\xb3 (y c\xe2\x80\xa6 https://t.co/NZQo65FyAk'
858012498666020864,2017-04-28 17:38:15,"b'Para Diego Fonseca, en M\xc3\xa9xico solo habr\xc3\xa1 justicia cuando a los Duartes se les borre la sonrisa de la cara. https://t.co/Ly7NgVSeA0'"
857770974976004096,2017-04-28 01:38:31,b'Date night? Aumenta tus posibilidades evitando ser alguno de estos ocho personajes \xf0\x9f\x9a\xab https://t.co/xz84ZgMh0Z'
857691120045654016,2017-04-27 20:21:12,b'Por todas esas pesadillas que superan a diario: Feliz D\xc3\xada del Dise\xc3\xb1ador \xe2\x9c\x8f\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/2Xh3xlR0jU'
857661113286017024,2017-04-27 18:21:58,b'La buena: Cassini encontr\xc3\xb3 evidencia de posibilidad de vida en una luna de Saturno\xf0\x9f\x98\xb1\n\nLa mala: fue justo cuando su m\xe2\x80\xa6 https://t.co/48lOCOafgE'
857623689361334273,2017-04-27 15:53:16,b'RT @pictoline: El d\xc3\xada que el mundo se salv\xc3\xb3 de una Guerra Nuclear: https://t.co/QTMHm7zYNI'
857392633445883905,2017-04-27 00:35:08,b'El d\xc3\xada que el mundo se salv\xc3\xb3 de una Guerra Nuclear: https://t.co/QTMHm7zYNI'
857292312006639616,2017-04-26 17:56:29,b'Que dice el Congreso de Estados Unidos que de momento no tiene planeado darle dinero a Trump para hacer su Muro \xf0\x9f\x99\x8a https://t.co/7a7kqpJbaO'
857255651042615298,2017-04-26 15:30:48,"b'RT @pictoline: \xc2\xbfQu\xc3\xa9 es el tiempo? \xf0\x9f\x95\x90\n\xc2\xbfPor qu\xc3\xa9 ""avanza""? \xf0\x9f\x95\x92\n\xc2\xbfPor qu\xc3\xa9 es improbable que podamos viajar en \xc3\xa9l? \xf0\x9f\x94\x81\n\nEl doctor Richard Muller tiene\xe2\x80\xa6'"
857066519800315904,2017-04-26 02:59:16,"b'\xc2\xbfQu\xc3\xa9 es el tiempo? \xf0\x9f\x95\x90\n\xc2\xbfPor qu\xc3\xa9 ""avanza""? \xf0\x9f\x95\x92\n\xc2\xbfPor qu\xc3\xa9 es improbable que podamos viajar en \xc3\xa9l? \xf0\x9f\x94\x81\n\nEl doctor Richard Mul\xe2\x80\xa6 https://t.co/44eE69Rapm'"
856922265551646720,2017-04-25 17:26:03,"b'Pocos lo saben, pero el aguacate estaba destinado a desaparecer.\n\nPor fortuna nuestro amor por \xc3\xa9l fue m\xc3\xa1s grande \xf0\x9f\x92\x9a https://t.co/EyMOYwp8rE'"
856721746325524480,2017-04-25 04:09:16,b'Hace 27 a\xc3\xb1os el Hubble salt\xc3\xb3 al espacio\n\nY nuestra visi\xc3\xb3n del universo no volvi\xc3\xb3 a ser la misma \xe2\x9c\xa8 https://t.co/8aW9mOezIK'
856691768225648640,2017-04-25 02:10:08,b'RT @pictoline: Los que no pueden vivir sin emojis \xf0\x9f\x99\x89\nLos que abusan de los voicenotes \xf0\x9f\x99\x8a\nLos\nque\nescriben\nas\xc3\xad \xf0\x9f\x99\x88\n\nSon los Trastornos Modernos\xe2\x80\xa6'
856680371093745664,2017-04-25 01:24:51,b'El \xc3\x81rtico se est\xc3\xa1 llenando de icebergs de pl\xc3\xa1stico\n\ny -oh sorpresa- es nuestra culpa \xf0\x9f\x98\x9e https://t.co/Tu9tFrpSqR'
856611555500204032,2017-04-24 20:51:24,b'\xf0\x9f\x98\xb2\xf0\x9f\x8c\x8e\xf0\x9f\x8c\x9e\xf0\x9f\x92\xab\xe2\x9c\xa8\xe2\x9a\xab\xef\xb8\x8f \xf0\x9f\x91\x8b https://t.co/Fv9yMPixlh'
